"","fileName","answer","guess1","guess2","guess3","guess4","guess5","confidence1","confidence2","confidence3","confidence4","confidence5"
"372","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006872.jpg'",21,"21",14,27,9," 24","0.9977",0.0014,6e-04,1e-04," 0.0001"
"373","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006867.jpg'",21,"21",27,13,2," 1","0.9973",0.0017,6e-04,1e-04," 0.0001"
"374","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006875.jpg'",13,"13",20,23,27," 14","1.0000",0,0,0," 0.0000"
"375","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006873.jpg'",21,"21",23,27,14," 13","0.9893",0.005,0.0015,0.0014," 0.0011"
"376","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006880.jpg'",27,"27",14,13,23," 4","0.9105",0.0785,0.0063,0.0012," 0.0009"
"377","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006877.jpg'",13,"13",20,27,21," 23","1.0000",0,0,0," 0.0000"
"378","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006879.jpg'",13,"13",20,3,23," 21","1.0000",0,0,0," 0.0000"
"379","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006878.jpg'",13,"13",20,3,21," 23","1.0000",0,0,0," 0.0000"
"380","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006881.jpg'",27,"27",14,13,4," 21","0.9627",0.0296,0.0045,6e-04," 0.0006"
"381","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006882.jpg'",27,"27",14,13,23," 4","0.9487",0.038,0.0088,0.0021," 0.0006"
"382","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006883.jpg'",27,"27",14,13,23," 22","0.8302",0.1264,0.0251,0.0065," 0.0052"
"383","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006885.jpg'",21,"21",5,8,14," 6","1.0000",0,0,0," 0.0000"
"384","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006876.jpg'",13,"13",20,27,23," 21","1.0000",0,0,0," 0.0000"
"385","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006884.jpg'",27,"27",14,13,23," 4","0.8799",0.0866,0.0221,0.0034," 0.0023"
"386","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006888.jpg'",27,"27",21,20,1," 22","0.8285",0.148,0.0061,0.0056," 0.0035"
"387","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006886.jpg'",21,"21",5,6,14," 27","1.0000",0,0,0," 0.0000"
"388","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006892.jpg'",21,"21",5,8,6," 14","1.0000",0,0,0," 0.0000"
"389","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006889.jpg'",27,"27",21,1,20," 13","0.8498",0.1302,0.0096,0.0032," 0.0022"
"390","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006891.jpg'",21,"21",5,14,6," 27","1.0000",0,0,0," 0.0000"
"391","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006893.jpg'",21,"21",14,6,5," 8","1.0000",0,0,0," 0.0000"
"392","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006887.jpg'",27,"27",21,20,1," 22","0.8337",0.1551,0.0022,0.0022," 0.0019"
"393","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006894.jpg'",21,"21",6,5,14," 8","1.0000",0,0,0," 0.0000"
"394","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006890.jpg'",21,"21",5,14,27," 6","1.0000",0,0,0," 0.0000"
"395","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006895.jpg'",21,"21",5,6,14," 9","1.0000",0,0,0," 0.0000"
"396","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006896.jpg'",21,"21",5,14,9," 8","1.0000",0,0,0," 0.0000"
"397","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006899.jpg'",21,"21",6,2,26," 8","1.0000",0,0,0," 0.0000"
"398","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006900.jpg'",13,"13",20,23,3," 24","0.9999",1e-04,0,0," 0.0000"
"399","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006901.jpg'",13,"13",23,20,3," 19","1.0000",0,0,0," 0.0000"
"400","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006898.jpg'",21,"21",6,5,2," 14","1.0000",0,0,0," 0.0000"
"401","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006906.jpg'",21,"21",14,2,23," 27","0.9946",0.0049,1e-04,1e-04," 0.0001"
"402","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006907.jpg'",21,"21",27,13,2," 24","0.6070",0.3834,0.0032,0.0022," 0.0013"
"403","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006902.jpg'",13,"13",23,27,12," 3","0.9998",2e-04,0,0," 0.0000"
"404","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006897.jpg'",21,"21",6,5,14," 9","1.0000",0,0,0," 0.0000"
"405","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006904.jpg'",13,"27",23,13,14," 22","0.8016",0.1155,0.0476,0.0215," 0.0032"
"406","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006908.jpg'",21,"27",21,13,24," 26","0.6360",0.329,0.0169,0.0035," 0.0030"
"407","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006903.jpg'",13,"13",23,20,27," 14","0.9995",4e-04,0,0," 0.0000"
"408","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006913.jpg'",21,"21",27,13,2," 14","0.9979",0.0017,2e-04,1e-04," 0.0001"
"409","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006912.jpg'",21,"21",27,13,4," 2","0.9144",0.08,0.0014,0.0011," 0.0006"
"410","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006905.jpg'",21,"21",14,24,2," 27","0.9824",0.0051,0.004,0.0021," 0.0017"
"411","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006914.jpg'",21,"21",27,13,26," 14","1.0000",0,0,0," 0.0000"
"412","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006909.jpg'",27,"27",21,13,26," 3","0.7179",0.2619,0.0083,0.0025," 0.0020"
"413","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006917.jpg'",21,"21",27,14,13," 23","0.9869",0.0075,0.0036,0.0011," 0.0005"
"414","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006919.jpg'",21,"21",14,26,2," 13","0.9967",0.0021,5e-04,3e-04," 0.0002"
"415","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006920.jpg'",27,"27",21,13,14," 24","0.9596",0.0265,0.0061,0.0059," 0.0004"
"416","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006916.jpg'",21,"21",14,26,23," 13","0.9808",0.0083,0.0039,0.0038," 0.0024"
"417","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006918.jpg'",21,"27",21,13,14," 4","0.7457",0.2408,0.0057,0.0051," 0.0009"
"418","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006921.jpg'",21,"27",21,14,13," 24","0.9755",0.019,0.003,0.0014," 0.0002"
"419","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006922.jpg'",27,"27",21,13,14," 24","0.9650",0.0172,0.008,0.0062," 0.0008"
"420","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006911.jpg'",21,"21",26,2,27," 13","1.0000",0,0,0," 0.0000"
"421","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006910.jpg'",21,"21",14,27,2," 6","0.9928",0.0048,0.0017,2e-04," 0.0002"
"422","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006924.jpg'",27,"27",21,14,13," 24","0.9549",0.0281,0.0096,0.0052," 0.0005"
"423","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006923.jpg'",27,"27",21,13,14," 24","0.9839",0.0063,0.0048,0.0035," 0.0005"
"424","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006930.jpg'",21,"21",27,5,14," 23","1.0000",0,0,0," 0.0000"
"425","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006929.jpg'",27,"27",21,11,13," 24","0.9208",0.0627,0.0099,0.005," 0.0003"
"426","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006915.jpg'",21,"21",27,13,23," 14","0.7438",0.2282,0.019,0.0023," 0.0014"
"427","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006926.jpg'",21,"27",21,11,13," 2","0.7533",0.1969,0.0363,0.0118," 0.0004"
"428","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006931.jpg'",21,"21",27,5,13," 23","1.0000",0,0,0," 0.0000"
"429","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006925.jpg'",21,"21",11,27,13," 6","1.0000",0,0,0," 0.0000"
"430","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006927.jpg'",27,"27",21,11,13," 24","0.9223",0.0636,0.0078,0.005," 0.0003"
"431","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006933.jpg'",21,"21",12,2,13," 6","1.0000",0,0,0," 0.0000"
"432","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006928.jpg'",27,"27",21,11,13," 24","0.9281",0.0557,0.0101,0.0049," 0.0002"
"433","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006932.jpg'",21,"21",27,5,6," 23","1.0000",0,0,0," 0.0000"
"434","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006934.jpg'",21,"21",13,23,12," 27","1.0000",0,0,0," 0.0000"
"435","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006935.jpg'",25,"25",11,27,24," 1","1.0000",0,0,0," 0.0000"
"436","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006939.jpg'",27,"27",21,11,13," 25","0.9574",0.0308,0.0046,0.0022," 0.0018"
"437","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006936.jpg'",25,"11",25,27,1," 24","0.7150",0.2369,0.031,0.0058," 0.0034"
"438","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006937.jpg'",27,"27",21,11,13," 25","0.9710",0.0213,0.0022,0.0015," 0.0011"
"439","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006940.jpg'",11,"11",25,13,20," 3","1.0000",0,0,0," 0.0000"
"440","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006938.jpg'",27,"27",21,11,13," 25","0.9637",0.0248,0.0045,0.0022," 0.0021"
"441","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006943.jpg'",11,"11",25,27,1," 13","0.9999",1e-04,0,0," 0.0000"
"442","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006945.jpg'",27,"27",21,11,25," 13","0.9772",0.0137,0.0056,0.0018," 0.0006"
"443","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006942.jpg'",11,"11",25,27,1," 21","0.9996",4e-04,0,0," 0.0000"
"444","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006941.jpg'",11,"11",25,21,27," 1","1.0000",0,0,0," 0.0000"
"445","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006946.jpg'",11,"27",21,11,25," 13","0.9707",0.0174,0.0078,0.002," 0.0008"
"446","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006950.jpg'",11,"11",25,1,27," 18","1.0000",0,0,0," 0.0000"
"447","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006944.jpg'",27,"27",21,11,25," 13","0.9794",0.0127,0.0048,0.0014," 0.0007"
"448","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006951.jpg'",11,"11",25,27,1," 13","0.9995",3e-04,1e-04,1e-04," 0.0000"
"449","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006948.jpg'",27,"27",21,11,25," 13","0.9864",0.0075,0.0038,9e-04," 0.0004"
"450","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006952.jpg'",11,"11",25,27,1," 26","1.0000",0,0,0," 0.0000"
"451","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006953.jpg'",11,"11",26,21,27," 13","0.9999",0,0,0," 0.0000"
"452","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006955.jpg'",11,"11",27,25,1," 20","1.0000",0,0,0," 0.0000"
"453","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006954.jpg'",11,"11",27,1,26," 25","0.9998",2e-04,0,0," 0.0000"
"454","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006947.jpg'",11,"11",27,1,25," 21","0.9961",0.003,3e-04,2e-04," 0.0002"
"455","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006949.jpg'",27,"27",21,11,25," 13","0.9801",0.0128,0.004,0.0016," 0.0004"
"456","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006956.jpg'",11,"11",21,25,24," 3","0.9958",0.0014,0.0012,8e-04," 0.0003"
"457","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006957.jpg'",11,"11",25,1,24," 21","0.9948",0.0016,0.0014,7e-04," 0.0005"
"458","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006959.jpg'",11,"11",1,21,25," 20","0.9961",0.0017,9e-04,6e-04," 0.0002"
"459","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006958.jpg'",11,"11",21,24,25," 1","0.9757",0.0074,0.0048,0.003," 0.0018"
"460","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006961.jpg'",11,"11",3,1,25," 26","1.0000",0,0,0," 0.0000"
"461","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006963.jpg'",11,"11",22,14,25," 21","0.9597",0.0211,0.0163,0.0014," 0.0003"
"462","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006965.jpg'",11,"11",25,27,1," 22","0.9999",0,0,0," 0.0000"
"463","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006964.jpg'",25,"11",26,23,27," 3","0.9327",0.0206,0.0122,0.0081," 0.0071"
"464","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006962.jpg'",11,"11",25,27,1," 22","1.0000",0,0,0," 0.0000"
"465","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006960.jpg'",11,"11",25,27,1," 3","0.9999",1e-04,0,0," 0.0000"
"466","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006967.jpg'",11,"11",1,25,10," 27","0.9948",0.0027,9e-04,6e-04," 0.0006"
"467","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006966.jpg'",11,"11",1,4,27," 25","0.9877",0.0094,0.0013,0.001," 0.0003"
"468","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006968.jpg'",11,"11",1,25,4," 10","0.9998",1e-04,0,0," 0.0000"
"469","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006970.jpg'",11,"11",4,27,0," 5","1.0000",0,0,0," 0.0000"
"470","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006971.jpg'",11,"11",27,24,25," 20","1.0000",0,0,0," 0.0000"
"471","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006969.jpg'",11,"11",1,4,25," 10","0.9882",0.0105,0.001,1e-04," 0.0001"
"472","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006974.jpg'",11,"11",27,1,24," 22","1.0000",0,0,0," 0.0000"
"473","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006973.jpg'",11,"11",27,25,18," 20","1.0000",0,0,0," 0.0000"
"474","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006975.jpg'",11,"11",25,1,4," 10","0.9997",2e-04,1e-04,0," 0.0000"
"475","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006976.jpg'",11,"11",1,4,10," 24","0.5700",0.4014,0.0272,6e-04," 0.0004"
"476","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006972.jpg'",11,"11",27,24,3," 5","1.0000",0,0,0," 0.0000"
"477","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006979.jpg'",11,"11",1,24,4," 20","0.9986",0.0012,1e-04,0," 0.0000"
"478","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006978.jpg'",11,"11",26,1,27," 18","1.0000",0,0,0," 0.0000"
"479","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006981.jpg'",11,"11",1,25,24," 20","0.9753",0.013,0.0113,1e-04," 0.0001"
"480","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006980.jpg'",11,"11",1,25,24," 27","0.9971",0.0015,0.0012,1e-04," 0.0000"
"481","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006977.jpg'",11,"11",25,27,6," 18","1.0000",0,0,0," 0.0000"
"482","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006982.jpg'",11,"27",11,25,21," 24","0.8477",0.15,8e-04,7e-04," 0.0002"
"483","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006985.jpg'",11,"11",25,1,20," 27","0.9936",0.0032,0.0029,1e-04," 0.0001"
"484","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006986.jpg'",11,"27",11,25,21," 24","0.8838",0.114,7e-04,7e-04," 0.0002"
"485","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006992.jpg'",11,"11",27,3,25," 26","1.0000",0,0,0," 0.0000"
"486","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006991.jpg'",11,"11",27,25,3," 26","1.0000",0,0,0," 0.0000"
"487","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006990.jpg'",11,"11",27,25,3," 26","1.0000",0,0,0," 0.0000"
"488","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006993.jpg'",11,"27",11,25,21," 24","0.8999",0.0964,0.0016,0.0014," 0.0002"
"489","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006988.jpg'",11,"11",25,27,1," 21","0.9993",6e-04,1e-04,1e-04," 0.0000"
"490","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006989.jpg'",11,"11",1,24,25," 20","0.9991",7e-04,1e-04,1e-04," 0.0000"
"491","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006983.jpg'",27,"27",11,25,21," 24","0.9117",0.0863,9e-04,4e-04," 0.0002"
"492","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006987.jpg'",27,"27",11,25,21," 24","0.8873",0.1107,8e-04,5e-04," 0.0002"
"493","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006996.jpg'",11,"27",11,21,25," 13","0.8914",0.1057,0.0014,5e-04," 0.0004"
"494","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006994.jpg'",11,"27",11,25,21," 24","0.9683",0.029,0.0013,8e-04," 0.0001"
"495","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006997.jpg'",11,"27",11,21,25," 13","0.9208",0.0757,0.0017,8e-04," 0.0004"
"496","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006995.jpg'",11,"27",11,21,25," 13","0.9161",0.0812,0.001,8e-04," 0.0003"
"497","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006999.jpg'",27,"27",11,25,21," 13","0.9194",0.0746,0.0031,0.0019," 0.0004"
"498","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007001.jpg'",11,"11",1,25,27," 3","0.9999",1e-04,0,0," 0.0000"
"499","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007000.jpg'",11,"11",1,27,25," 24","0.9982",0.0017,0,0," 0.0000"
"500","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007002.jpg'",11,"27",11,21,25," 24","0.9119",0.0863,7e-04,7e-04," 0.0001"
"501","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0006998.jpg'",11,"27",11,21,25," 13","0.9433",0.0539,0.0012,8e-04," 0.0002"
"502","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007004.jpg'",11,"11",25,27,1," 26","1.0000",0,0,0," 0.0000"
"503","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007006.jpg'",11,"11",25,27,18," 3","0.9998",2e-04,0,0," 0.0000"
"504","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007005.jpg'",11,"11",25,1,27," 18","1.0000",0,0,0," 0.0000"
"505","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007007.jpg'",11,"27",11,13,21," 25","0.9329",0.0604,0.0034,0.0014," 0.0009"
"506","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007003.jpg'",11,"11",27,25,1," 24","0.9955",0.0013,0.0013,9e-04," 0.0004"
"507","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007013.jpg'",27,"27",21,25,13," 6","0.9973",0.0024,1e-04,1e-04," 0.0000"
"508","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007010.jpg'",11,"25",11,27,6," 1","0.9996",4e-04,0,0," 0.0000"
"509","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007011.jpg'",11,"27",21,25,13," 11","0.9976",0.002,1e-04,1e-04," 0.0000"
"510","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007008.jpg'",11,"27",11,21,25," 13","0.9193",0.0712,0.0048,0.0013," 0.0012"
"511","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007009.jpg'",11,"27",11,25,21," 24","0.8675",0.1307,9e-04,6e-04," 0.0002"
"512","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007018.jpg'",13,"13",3,20,23," 27","1.0000",0,0,0," 0.0000"
"513","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007019.jpg'",13,"13",20,3,23," 21","0.9997",2e-04,0,0," 0.0000"
"514","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007016.jpg'",13,"13",27,20,23," 14","0.9991",5e-04,3e-04,0," 0.0000"
"515","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007015.jpg'",13,"13",23,20,27," 14","1.0000",0,0,0," 0.0000"
"516","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007014.jpg'",11,"27",21,25,13," 6","0.9973",0.0023,1e-04,1e-04," 0.0000"
"517","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007012.jpg'",11,"27",21,25,13," 6","0.9967",0.0029,1e-04,1e-04," 0.0001"
"518","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007022.jpg'",13,"27",14,13,23," 24","0.9798",0.0083,0.0081,0.0023," 0.0004"
"519","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007021.jpg'",13,"13",3,20,23," 22","1.0000",0,0,0," 0.0000"
"520","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007023.jpg'",27,"27",13,14,23," 20","0.9646",0.0134,0.0117,0.006," 0.0015"
"521","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007024.jpg'",27,"27",13,14,23," 24","0.9775",0.0095,0.0075,0.0018," 0.0012"
"522","b'D:/Users/agre6595/Camera_trap_machine_learning/MLWIC_examples/images\\CA-01_0007020.jpg'",13,"13",20,3,23," 27","1.0000",0,0,0," 0.0000"
